case,sweep,T,E,E_per_spin,M,m,abs_m,m2,acceptance
L30_T4,128,4.0,-508.0,-0.5644444444444444,-18,-0.02,0.02,0.0004,0.6055555555555555
L30_T4,129,4.0,-480.0,-0.5333333333333333,20,0.022222222222222223,0.022222222222222223,0.0004938271604938272,0.63
L30_T4,130,4.0,-492.0,-0.5466666666666666,76,0.08444444444444445,0.08444444444444445,0.007130864197530865,0.6288888888888889
L30_T4,131,4.0,-568.0,-0.6311111111111111,68,0.07555555555555556,0.07555555555555556,0.005708641975308642,0.5933333333333334
L30_T4,132,4.0,-556.0,-0.6177777777777778,68,0.07555555555555556,0.07555555555555556,0.005708641975308642,0.5666666666666667
L30_T4,133,4.0,-452.0,-0.5022222222222222,26,0.028888888888888888,0.028888888888888888,0.0008345679012345678,0.6077777777777778
L30_T4,134,4.0,-480.0,-0.5333333333333333,-26,-0.028888888888888888,0.028888888888888888,0.0008345679012345678,0.62
L30_T4,135,4.0,-352.0,-0.39111111111111113,-10,-0.011111111111111112,0.011111111111111112,0.0001234567901234568,0.6688888888888889
L30_T4,136,4.0,-412.0,-0.4577777777777778,-26,-0.028888888888888888,0.028888888888888888,0.0008345679012345678,0.6533333333333333
L30_T4,137,4.0,-460.0,-0.5111111111111111,14,0.015555555555555555,0.015555555555555555,0.0002419753086419753,0.6444444444444445
L30_T4,138,4.0,-568.0,-0.6311111111111111,-12,-0.013333333333333334,0.013333333333333334,0.0001777777777777778,0.6055555555555555
L30_T4,139,4.0,-428.0,-0.47555555555555556,-58,-0.06444444444444444,0.06444444444444444,0.004153086419753086,0.6322222222222222
L30_T4,140,4.0,-500.0,-0.5555555555555556,32,0.035555555555555556,0.035555555555555556,0.0012641975308641975,0.6433333333333333
L30_T4,141,4.0,-484.0,-0.5377777777777778,48,0.05333333333333334,0.05333333333333334,0.002844444444444445,0.6088888888888889
L30_T4,142,4.0,-596.0,-0.6622222222222223,82,0.09111111111111111,0.09111111111111111,0.008301234567901236,0.5922222222222222
L30_T4,143,4.0,-476.0,-0.5288888888888889,64,0.07111111111111111,0.07111111111111111,0.00505679012345679,0.5988888888888889
L30_T4,144,4.0,-572.0,-0.6355555555555555,48,0.05333333333333334,0.05333333333333334,0.002844444444444445,0.5688888888888889
L30_T4,145,4.0,-500.0,-0.5555555555555556,-10,-0.011111111111111112,0.011111111111111112,0.0001234567901234568,0.5966666666666667
L30_T4,146,4.0,-480.0,-0.5333333333333333,2,0.0022222222222222222,0.0022222222222222222,4.938271604938272e-06,0.5955555555555555
L30_T4,147,4.0,-504.0,-0.56,-68,-0.07555555555555556,0.07555555555555556,0.005708641975308642,0.6344444444444445
L30_T4,148,4.0,-400.0,-0.4444444444444444,-70,-0.07777777777777778,0.07777777777777778,0.006049382716049383,0.6366666666666667
L30_T4,149,4.0,-524.0,-0.5822222222222222,16,0.017777777777777778,0.017777777777777778,0.0003160493827160494,0.63
L30_T4,150,4.0,-516.0,-0.5733333333333334,52,0.057777777777777775,0.057777777777777775,0.003338271604938271,0.5933333333333334
L30_T4,151,4.0,-464.0,-0.5155555555555555,58,0.06444444444444444,0.06444444444444444,0.004153086419753086,0.6055555555555555
L30_T4,152,4.0,-536.0,-0.5955555555555555,16,0.017777777777777778,0.017777777777777778,0.0003160493827160494,0.6144444444444445
L30_T4,153,4.0,-456.0,-0.5066666666666667,0,0.0,0.0,0.0,0.62
L30_T4,154,4.0,-532.0,-0.5911111111111111,20,0.022222222222222223,0.022222222222222223,0.0004938271604938272,0.6111111111111112
L30_T4,155,4.0,-484.0,-0.5377777777777778,-10,-0.011111111111111112,0.011111111111111112,0.0001234567901234568,0.6033333333333334
L30_T4,156,4.0,-484.0,-0.5377777777777778,-64,-0.07111111111111111,0.07111111111111111,0.00505679012345679,0.5922222222222222
L30_T4,157,4.0,-604.0,-0.6711111111111111,-2,-0.0022222222222222222,0.0022222222222222222,4.938271604938272e-06,0.5611111111111111
L30_T4,158,4.0,-536.0,-0.5955555555555555,-10,-0.011111111111111112,0.011111111111111112,0.0001234567901234568,0.5555555555555556
L30_T4,159,4.0,-544.0,-0.6044444444444445,-10,-0.011111111111111112,0.011111111111111112,0.0001234567901234568,0.6177777777777778
L30_T4,160,4.0,-556.0,-0.6177777777777778,-54,-0.06,0.06,0.0036,0.5911111111111111
L30_T4,161,4.0,-436.0,-0.48444444444444446,-22,-0.024444444444444446,0.024444444444444446,0.0005975308641975309,0.5777777777777777
L30_T4,162,4.0,-440.0,-0.4888888888888889,-4,-0.0044444444444444444,0.0044444444444444444,1.9753086419753087e-05,0.6144444444444445
L30_T4,163,4.0,-464.0,-0.5155555555555555,2,0.0022222222222222222,0.0022222222222222222,4.938271604938272e-06,0.6611111111111111
L30_T4,164,4.0,-444.0,-0.49333333333333335,-18,-0.02,0.02,0.0004,0.6088888888888889
L30_T4,165,4.0,-452.0,-0.5022222222222222,-16,-0.017777777777777778,0.017777777777777778,0.0003160493827160494,0.6388888888888888
L30_T4,166,4.0,-580.0,-0.6444444444444445,-36,-0.04,0.04,0.0016,0.62
L30_T4,167,4.0,-492.0,-0.5466666666666666,-38,-0.042222222222222223,0.042222222222222223,0.0017827160493827162,0.5922222222222222
L30_T4,168,4.0,-512.0,-0.5688888888888889,-44,-0.04888888888888889,0.04888888888888889,0.0023901234567901236,0.6188888888888889
L30_T4,169,4.0,-596.0,-0.6622222222222223,-30,-0.03333333333333333,0.03333333333333333,0.0011111111111111111,0.6033333333333334
L30_T4,170,4.0,-488.0,-0.5422222222222223,-10,-0.011111111111111112,0.011111111111111112,0.0001234567901234568,0.5711111111111111
L30_T4,171,4.0,-532.0,-0.5911111111111111,4,0.0044444444444444444,0.0044444444444444444,1.9753086419753087e-05,0.6166666666666667
L30_T4,172,4.0,-612.0,-0.68,24,0.02666666666666667,0.02666666666666667,0.0007111111111111113,0.5933333333333334
L30_T4,173,4.0,-576.0,-0.64,-72,-0.08,0.08,0.0064,0.5888888888888889
L30_T4,174,4.0,-568.0,-0.6311111111111111,-120,-0.13333333333333333,0.13333333333333333,0.017777777777777778,0.5688888888888889
L30_T4,175,4.0,-448.0,-0.49777777777777776,-30,-0.03333333333333333,0.03333333333333333,0.0011111111111111111,0.6233333333333333
L30_T4,176,4.0,-460.0,-0.5111111111111111,6,0.006666666666666667,0.006666666666666667,4.444444444444445e-05,0.6088888888888889
L30_T4,177,4.0,-512.0,-0.5688888888888889,10,0.011111111111111112,0.011111111111111112,0.0001234567901234568,0.6066666666666667
L30_T4,178,4.0,-500.0,-0.5555555555555556,26,0.028888888888888888,0.028888888888888888,0.0008345679012345678,0.6244444444444445
L30_T4,179,4.0,-552.0,-0.6133333333333333,108,0.12,0.12,0.0144,0.5966666666666667
L30_T4,180,4.0,-536.0,-0.5955555555555555,122,0.13555555555555557,0.13555555555555557,0.018375308641975313,0.5944444444444444
L30_T4,181,4.0,-500.0,-0.5555555555555556,18,0.02,0.02,0.0004,0.5933333333333334
L30_T4,182,4.0,-488.0,-0.5422222222222223,-10,-0.011111111111111112,0.011111111111111112,0.0001234567901234568,0.6244444444444445
L30_T4,183,4.0,-516.0,-0.5733333333333334,-6,-0.006666666666666667,0.006666666666666667,4.444444444444445e-05,0.6155555555555555
L30_T4,184,4.0,-456.0,-0.5066666666666667,22,0.024444444444444446,0.024444444444444446,0.0005975308641975309,0.6133333333333333
L30_T4,185,4.0,-524.0,-0.5822222222222222,114,0.12666666666666668,0.12666666666666668,0.016044444444444448,0.6422222222222222
L30_T4,186,4.0,-468.0,-0.52,22,0.024444444444444446,0.024444444444444446,0.0005975308641975309,0.6088888888888889
L30_T4,187,4.0,-460.0,-0.5111111111111111,-32,-0.035555555555555556,0.035555555555555556,0.0012641975308641975,0.6477777777777778
L30_T4,188,4.0,-504.0,-0.56,-60,-0.06666666666666667,0.06666666666666667,0.0044444444444444444,0.6044444444444445
L30_T4,189,4.0,-520.0,-0.5777777777777777,-102,-0.11333333333333333,0.11333333333333333,0.012844444444444443,0.6055555555555555
L30_T4,190,4.0,-556.0,-0.6177777777777778,26,0.028888888888888888,0.028888888888888888,0.0008345679012345678,0.5755555555555556
L30_T4,191,4.0,-516.0,-0.5733333333333334,42,0.04666666666666667,0.04666666666666667,0.002177777777777778,0.5933333333333334
L30_T4,192,4.0,-532.0,-0.5911111111111111,54,0.06,0.06,0.0036,0.5844444444444444
L30_T4,193,4.0,-412.0,-0.4577777777777778,122,0.13555555555555557,0.13555555555555557,0.018375308641975313,0.6177777777777778
L30_T4,194,4.0,-492.0,-0.5466666666666666,68,0.07555555555555556,0.07555555555555556,0.005708641975308642,0.63
L30_T4,195,4.0,-424.0,-0.4711111111111111,30,0.03333333333333333,0.03333333333333333,0.0011111111111111111,0.6277777777777778
L30_T4,196,4.0,-444.0,-0.49333333333333335,-4,-0.0044444444444444444,0.0044444444444444444,1.9753086419753087e-05,0.6366666666666667
L30_T4,197,4.0,-576.0,-0.64,-70,-0.07777777777777778,0.07777777777777778,0.006049382716049383,0.6055555555555555
L30_T4,198,4.0,-568.0,-0.6311111111111111,-18,-0.02,0.02,0.0004,0.5822222222222222
L30_T4,199,4.0,-488.0,-0.5422222222222223,24,0.02666666666666667,0.02666666666666667,0.0007111111111111113,0.6188888888888889
L30_T4,200,4.0,-480.0,-0.5333333333333333,-4,-0.0044444444444444444,0.0044444444444444444,1.9753086419753087e-05,0.6066666666666667
L30_T4,201,4.0,-548.0,-0.6088888888888889,6,0.006666666666666667,0.006666666666666667,4.444444444444445e-05,0.6122222222222222
L30_T4,202,4.0,-488.0,-0.5422222222222223,62,0.06888888888888889,0.06888888888888889,0.004745679012345679,0.5844444444444444
L30_T4,203,4.0,-444.0,-0.49333333333333335,48,0.05333333333333334,0.05333333333333334,0.002844444444444445,0.6344444444444445
L30_T4,204,4.0,-552.0,-0.6133333333333333,32,0.035555555555555556,0.035555555555555556,0.0012641975308641975,0.6111111111111112
L30_T4,205,4.0,-468.0,-0.52,72,0.08,0.08,0.0064,0.5933333333333334
L30_T4,206,4.0,-476.0,-0.5288888888888889,116,0.1288888888888889,0.1288888888888889,0.016612345679012343,0.6333333333333333
L30_T4,207,4.0,-416.0,-0.4622222222222222,66,0.07333333333333333,0.07333333333333333,0.005377777777777778,0.6233333333333333
L30_T4,208,4.0,-472.0,-0.5244444444444445,0,0.0,0.0,0.0,0.6455555555555555
L30_T4,209,4.0,-512.0,-0.5688888888888889,0,0.0,0.0,0.0,0.6111111111111112
L30_T4,210,4.0,-560.0,-0.6222222222222222,4,0.0044444444444444444,0.0044444444444444444,1.9753086419753087e-05,0.5866666666666667
L30_T4,211,4.0,-480.0,-0.5333333333333333,-2,-0.0022222222222222222,0.0022222222222222222,4.938271604938272e-06,0.5966666666666667
L30_T4,212,4.0,-448.0,-0.49777777777777776,-26,-0.028888888888888888,0.028888888888888888,0.0008345679012345678,0.6088888888888889
L30_T4,213,4.0,-572.0,-0.6355555555555555,-58,-0.06444444444444444,0.06444444444444444,0.004153086419753086,0.5955555555555555
L30_T4,214,4.0,-472.0,-0.5244444444444445,-24,-0.02666666666666667,0.02666666666666667,0.0007111111111111113,0.5855555555555556
L30_T4,215,4.0,-544.0,-0.6044444444444445,128,0.14222222222222222,0.14222222222222222,0.02022716049382716,0.6377777777777778
L30_T4,216,4.0,-528.0,-0.5866666666666667,80,0.08888888888888889,0.08888888888888889,0.007901234567901235,0.5888888888888889
L30_T4,217,4.0,-572.0,-0.6355555555555555,-64,-0.07111111111111111,0.07111111111111111,0.00505679012345679,0.6022222222222222
L30_T4,218,4.0,-520.0,-0.5777777777777777,-100,-0.1111111111111111,0.1111111111111111,0.012345679012345678,0.5822222222222222
L30_T4,219,4.0,-628.0,-0.6977777777777778,2,0.0022222222222222222,0.0022222222222222222,4.938271604938272e-06,0.59
L30_T4,220,4.0,-556.0,-0.6177777777777778,52,0.057777777777777775,0.057777777777777775,0.003338271604938271,0.5744444444444444
L30_T4,221,4.0,-456.0,-0.5066666666666667,32,0.035555555555555556,0.035555555555555556,0.0012641975308641975,0.6266666666666667
L30_T4,222,4.0,-544.0,-0.6044444444444445,-78,-0.08666666666666667,0.08666666666666667,0.007511111111111112,0.6255555555555555
L30_T4,223,4.0,-512.0,-0.5688888888888889,-144,-0.16,0.16,0.0256,0.5833333333333334
L30_T4,224,4.0,-540.0,-0.6,-106,-0.11777777777777777,0.11777777777777777,0.013871604938271604,0.5655555555555556
L30_T4,225,4.0,-496.0,-0.5511111111111111,2,0.0022222222222222222,0.0022222222222222222,4.938271604938272e-06,0.5933333333333334
L30_T4,226,4.0,-536.0,-0.5955555555555555,14,0.015555555555555555,0.015555555555555555,0.0002419753086419753,0.5911111111111111
L30_T4,227,4.0,-488.0,-0.5422222222222223,-36,-0.04,0.04,0.0016,0.6166666666666667
L30_T4,228,4.0,-508.0,-0.5644444444444444,-66,-0.07333333333333333,0.07333333333333333,0.005377777777777778,0.6277777777777778
L30_T4,229,4.0,-500.0,-0.5555555555555556,44,0.04888888888888889,0.04888888888888889,0.0023901234567901236,0.6055555555555555
L30_T4,230,4.0,-500.0,-0.5555555555555556,42,0.04666666666666667,0.04666666666666667,0.002177777777777778,0.63
L30_T4,231,4.0,-484.0,-0.5377777777777778,2,0.0022222222222222222,0.0022222222222222222,4.938271604938272e-06,0.6222222222222222
L30_T4,232,4.0,-512.0,-0.5688888888888889,26,0.028888888888888888,0.028888888888888888,0.0008345679012345678,0.6511111111111111
L30_T4,233,4.0,-476.0,-0.5288888888888889,12,0.013333333333333334,0.013333333333333334,0.0001777777777777778,0.6166666666666667
L30_T4,234,4.0,-468.0,-0.52,-20,-0.022222222222222223,0.022222222222222223,0.0004938271604938272,0.6466666666666666
L30_T4,235,4.0,-612.0,-0.68,-78,-0.08666666666666667,0.08666666666666667,0.007511111111111112,0.5766666666666667
L30_T4,236,4.0,-584.0,-0.6488888888888888,12,0.013333333333333334,0.013333333333333334,0.0001777777777777778,0.5655555555555556
L30_T4,237,4.0,-444.0,-0.49333333333333335,38,0.042222222222222223,0.042222222222222223,0.0017827160493827162,0.6122222222222222
L30_T4,238,4.0,-512.0,-0.5688888888888889,52,0.057777777777777775,0.057777777777777775,0.003338271604938271,0.6122222222222222
L30_T4,239,4.0,-536.0,-0.5955555555555555,48,0.05333333333333334,0.05333333333333334,0.002844444444444445,0.6266666666666667
L30_T4,240,4.0,-388.0,-0.4311111111111111,8,0.008888888888888889,0.008888888888888889,7.901234567901235e-05,0.6177777777777778
L30_T4,241,4.0,-460.0,-0.5111111111111111,4,0.0044444444444444444,0.0044444444444444444,1.9753086419753087e-05,0.6444444444444445
L30_T4,242,4.0,-484.0,-0.5377777777777778,-42,-0.04666666666666667,0.04666666666666667,0.002177777777777778,0.6277777777777778
L30_T4,243,4.0,-536.0,-0.5955555555555555,-156,-0.17333333333333334,0.17333333333333334,0.030044444444444447,0.61
L30_T4,244,4.0,-508.0,-0.5644444444444444,-90,-0.1,0.1,0.010000000000000002,0.59
L30_T4,245,4.0,-528.0,-0.5866666666666667,-12,-0.013333333333333334,0.013333333333333334,0.0001777777777777778,0.59
L30_T4,246,4.0,-536.0,-0.5955555555555555,-32,-0.035555555555555556,0.035555555555555556,0.0012641975308641975,0.6066666666666667
L30_T4,247,4.0,-476.0,-0.5288888888888889,-108,-0.12,0.12,0.0144,0.6022222222222222
L30_T4,248,4.0,-476.0,-0.5288888888888889,-86,-0.09555555555555556,0.09555555555555556,0.009130864197530866,0.6233333333333333
L30_T4,249,4.0,-524.0,-0.5822222222222222,-32,-0.035555555555555556,0.035555555555555556,0.0012641975308641975,0.6166666666666667
L30_T4,250,4.0,-508.0,-0.5644444444444444,88,0.09777777777777778,0.09777777777777778,0.009560493827160494,0.6311111111111111
L30_T4,251,4.0,-484.0,-0.5377777777777778,72,0.08,0.08,0.0064,0.5844444444444444
L30_T4,252,4.0,-424.0,-0.4711111111111111,20,0.022222222222222223,0.022222222222222223,0.0004938271604938272,0.6288888888888889
L30_T4,253,4.0,-524.0,-0.5822222222222222,-106,-0.11777777777777777,0.11777777777777777,0.013871604938271604,0.6322222222222222
L30_T4,254,4.0,-452.0,-0.5022222222222222,-134,-0.14888888888888888,0.14888888888888888,0.022167901234567897,0.6133333333333333
L30_T4,255,4.0,-484.0,-0.5377777777777778,-134,-0.14888888888888888,0.14888888888888888,0.022167901234567897,0.6177777777777778
L30_T4,256,4.0,-408.0,-0.4533333333333333,46,0.051111111111111114,0.051111111111111114,0.0026123456790123458,0.6266666666666667
L30_T4,257,4.0,-412.0,-0.4577777777777778,108,0.12,0.12,0.0144,0.67
L30_T4,258,4.0,-416.0,-0.4622222222222222,86,0.09555555555555556,0.09555555555555556,0.009130864197530866,0.6544444444444445
L30_T4,259,4.0,-456.0,-0.5066666666666667,36,0.04,0.04,0.0016,0.6633333333333333
L30_T4,260,4.0,-484.0,-0.5377777777777778,-16,-0.017777777777777778,0.017777777777777778,0.0003160493827160494,0.6266666666666667
L30_T4,261,4.0,-520.0,-0.5777777777777777,-80,-0.08888888888888889,0.08888888888888889,0.007901234567901235,0.5755555555555556
L30_T4,262,4.0,-484.0,-0.5377777777777778,-58,-0.06444444444444444,0.06444444444444444,0.004153086419753086,0.5988888888888889
L30_T4,263,4.0,-488.0,-0.5422222222222223,68,0.07555555555555556,0.07555555555555556,0.005708641975308642,0.6055555555555555
L30_T4,264,4.0,-456.0,-0.5066666666666667,78,0.08666666666666667,0.08666666666666667,0.007511111111111112,0.6433333333333333
L30_T4,265,4.0,-552.0,-0.6133333333333333,-32,-0.035555555555555556,0.035555555555555556,0.0012641975308641975,0.5966666666666667
L30_T4,266,4.0,-524.0,-0.5822222222222222,-10,-0.011111111111111112,0.011111111111111112,0.0001234567901234568,0.6033333333333334
L30_T4,267,4.0,-488.0,-0.5422222222222223,-22,-0.024444444444444446,0.024444444444444446,0.0005975308641975309,0.5933333333333334
L30_T4,268,4.0,-496.0,-0.5511111111111111,-40,-0.044444444444444446,0.044444444444444446,0.0019753086419753087,0.6344444444444445
L30_T4,269,4.0,-580.0,-0.6444444444444445,18,0.02,0.02,0.0004,0.6011111111111112
L30_T4,270,4.0,-460.0,-0.5111111111111111,34,0.03777777777777778,0.03777777777777778,0.0014271604938271606,0.6355555555555555
L30_T4,271,4.0,-576.0,-0.64,70,0.07777777777777778,0.07777777777777778,0.006049382716049383,0.6022222222222222
L30_T4,272,4.0,-512.0,-0.5688888888888889,16,0.017777777777777778,0.017777777777777778,0.0003160493827160494,0.6033333333333334
L30_T4,273,4.0,-504.0,-0.56,-132,-0.14666666666666667,0.14666666666666667,0.021511111111111113,0.5755555555555556
L30_T4,274,4.0,-448.0,-0.49777777777777776,-28,-0.03111111111111111,0.03111111111111111,0.0009679012345679012,0.6266666666666667
L30_T4,275,4.0,-488.0,-0.5422222222222223,90,0.1,0.1,0.010000000000000002,0.6366666666666667
L30_T4,276,4.0,-492.0,-0.5466666666666666,44,0.04888888888888889,0.04888888888888889,0.0023901234567901236,0.6077777777777778
L30_T4,277,4.0,-508.0,-0.5644444444444444,-42,-0.04666666666666667,0.04666666666666667,0.002177777777777778,0.5922222222222222
L30_T4,278,4.0,-500.0,-0.5555555555555556,-18,-0.02,0.02,0.0004,0.6022222222222222
L30_T4,279,4.0,-508.0,-0.5644444444444444,34,0.03777777777777778,0.03777777777777778,0.0014271604938271606,0.5911111111111111
L30_T4,280,4.0,-568.0,-0.6311111111111111,-52,-0.057777777777777775,0.057777777777777775,0.003338271604938271,0.5988888888888889
L30_T4,281,4.0,-448.0,-0.49777777777777776,-88,-0.09777777777777778,0.09777777777777778,0.009560493827160494,0.5933333333333334
L30_T4,282,4.0,-528.0,-0.5866666666666667,-62,-0.06888888888888889,0.06888888888888889,0.004745679012345679,0.6122222222222222
L30_T4,283,4.0,-472.0,-0.5244444444444445,-40,-0.044444444444444446,0.044444444444444446,0.0019753086419753087,0.61
L30_T4,284,4.0,-492.0,-0.5466666666666666,88,0.09777777777777778,0.09777777777777778,0.009560493827160494,0.6377777777777778
L30_T4,285,4.0,-524.0,-0.5822222222222222,108,0.12,0.12,0.0144,0.6133333333333333
L30_T4,286,4.0,-500.0,-0.5555555555555556,0,0.0,0.0,0.0,0.6022222222222222
L30_T4,287,4.0,-528.0,-0.5866666666666667,-4,-0.0044444444444444444,0.0044444444444444444,1.9753086419753087e-05,0.6
L30_T4,288,4.0,-548.0,-0.6088888888888889,-6,-0.006666666666666667,0.006666666666666667,4.444444444444445e-05,0.5677777777777778
