time_sweeps,E_per_spin,abs_m
62.7,-1.3866666666666667,0.6755555555555556
62.75,-1.3866666666666667,0.6755555555555556
62.8,-1.4,0.68
62.85,-1.3688888888888888,0.6622222222222223
62.9,-1.3688888888888888,0.6622222222222223
62.95,-1.3866666666666667,0.6688888888888889
63.0,-1.4,0.6733333333333333
63.05,-1.4088888888888889,0.6777777777777778
63.1,-1.4044444444444444,0.6666666666666666
63.15,-1.3955555555555557,0.6666666666666666
63.2,-1.4133333333333333,0.6688888888888889
63.25,-1.4266666666666667,0.68
63.3,-1.4266666666666667,0.6822222222222222
63.35,-1.431111111111111,0.68
63.4,-1.44,0.6777777777777778
63.45,-1.4444444444444444,0.68
63.5,-1.448888888888889,0.6888888888888889
63.55,-1.431111111111111,0.6844444444444444
63.6,-1.4222222222222223,0.6888888888888889
63.65,-1.4222222222222223,0.6911111111111111
63.7,-1.4266666666666667,0.6933333333333334
63.75,-1.431111111111111,0.6844444444444444
63.8,-1.4222222222222223,0.68
63.85,-1.4222222222222223,0.6822222222222222
63.9,-1.4177777777777778,0.6866666666666666
63.95,-1.4088888888888889,0.6911111111111111
64.0,-1.4,0.6777777777777778
64.05,-1.4044444444444444,0.68
64.1,-1.4088888888888889,0.6844444444444444
64.15,-1.4177777777777778,0.6844444444444444
64.2,-1.4088888888888889,0.6888888888888889
64.25,-1.4266666666666667,0.7022222222222222
64.3,-1.4133333333333333,0.7
64.35,-1.431111111111111,0.7
64.4,-1.431111111111111,0.6911111111111111
64.45,-1.431111111111111,0.6955555555555556
64.5,-1.431111111111111,0.6911111111111111
64.55,-1.448888888888889,0.7
64.6,-1.471111111111111,0.7111111111111111
64.65,-1.488888888888889,0.7155555555555555
64.7,-1.471111111111111,0.7111111111111111
64.75,-1.4755555555555555,0.7155555555555555
64.8,-1.4755555555555555,0.7155555555555555
64.85,-1.448888888888889,0.7088888888888889
64.9,-1.4444444444444444,0.7177777777777777
64.95,-1.44,0.7177777777777777
65.0,-1.4222222222222223,0.7111111111111111
65.05,-1.431111111111111,0.7111111111111111
65.1,-1.4355555555555555,0.7088888888888889
65.15,-1.4222222222222223,0.7
65.2,-1.431111111111111,0.7
65.25,-1.4222222222222223,0.6933333333333334
65.3,-1.4177777777777778,0.6911111111111111
65.35,-1.4222222222222223,0.68
65.4,-1.3955555555555557,0.6755555555555556
65.45,-1.4044444444444444,0.6888888888888889
65.5,-1.3911111111111112,0.68
65.55,-1.3955555555555557,0.6822222222222222
65.6,-1.3822222222222222,0.68
65.65,-1.3644444444444443,0.6777777777777778
65.7,-1.3822222222222222,0.68
65.75,-1.3688888888888888,0.6733333333333333
65.8,-1.4,0.6844444444444444
65.85,-1.4,0.6866666666666666
65.9,-1.4044444444444444,0.6888888888888889
65.95,-1.3911111111111112,0.68
66.0,-1.3688888888888888,0.6666666666666666
66.05,-1.3911111111111112,0.6755555555555556
66.1,-1.3866666666666667,0.6711111111111111
66.15,-1.4044444444444444,0.6755555555555556
66.2,-1.4,0.6822222222222222
66.25,-1.4,0.6822222222222222
66.3,-1.4133333333333333,0.6844444444444444
66.35,-1.3822222222222222,0.68
66.4,-1.3822222222222222,0.6822222222222222
66.45,-1.3733333333333333,0.68
66.5,-1.3822222222222222,0.6888888888888889
66.55,-1.3733333333333333,0.6866666666666666
66.6,-1.4088888888888889,0.7066666666666667
66.65,-1.4266666666666667,0.7088888888888889
66.7,-1.4355555555555555,0.7111111111111111
66.75,-1.431111111111111,0.7155555555555555
66.8,-1.4444444444444444,0.72
66.85,-1.4533333333333334,0.7088888888888889
66.9,-1.471111111111111,0.7177777777777777
66.95,-1.4755555555555555,0.7088888888888889
67.0,-1.471111111111111,0.7155555555555555
67.05,-1.4666666666666666,0.7111111111111111
67.1,-1.4622222222222223,0.7177777777777777
67.15,-1.488888888888889,0.7288888888888889
67.2,-1.488888888888889,0.7266666666666667
67.25,-1.488888888888889,0.7244444444444444
67.3,-1.4755555555555555,0.7177777777777777
67.35,-1.448888888888889,0.7133333333333334
67.4,-1.4355555555555555,0.7066666666666667
67.45,-1.448888888888889,0.7088888888888889
67.5,-1.4666666666666666,0.7177777777777777
67.55,-1.4577777777777778,0.7155555555555555
67.6,-1.431111111111111,0.7111111111111111
67.65,-1.4266666666666667,0.7066666666666667
67.7,-1.4533333333333334,0.7111111111111111
67.75,-1.4844444444444445,0.7133333333333334
67.8,-1.4666666666666666,0.7066666666666667
67.85,-1.48,0.7111111111111111
67.9,-1.4933333333333334,0.7177777777777777
67.95,-1.48,0.7133333333333334
68.0,-1.4933333333333334,0.7266666666666667
68.05,-1.4977777777777779,0.7311111111111112
68.1,-1.5155555555555555,0.7355555555555555
68.15,-1.52,0.7355555555555555
68.2,-1.5155555555555555,0.7288888888888889
68.25,-1.5244444444444445,0.72
68.3,-1.511111111111111,0.7222222222222222
68.35,-1.4844444444444445,0.7133333333333334
68.4,-1.52,0.7155555555555555
68.45,-1.4933333333333334,0.7066666666666667
68.5,-1.5022222222222221,0.7222222222222222
68.55,-1.4666666666666666,0.7088888888888889
68.6,-1.4666666666666666,0.7066666666666667
68.65,-1.4533333333333334,0.7
68.7,-1.448888888888889,0.6977777777777778
68.75,-1.4577777777777778,0.7044444444444444
68.8,-1.4622222222222223,0.7
68.85,-1.4577777777777778,0.7022222222222222
68.9,-1.471111111111111,0.7066666666666667
68.95,-1.4577777777777778,0.7022222222222222
69.0,-1.4444444444444444,0.7044444444444444
69.05,-1.4622222222222223,0.7044444444444444
69.1,-1.4755555555555555,0.7088888888888889
69.15,-1.448888888888889,0.7
69.2,-1.4622222222222223,0.6955555555555556
69.25,-1.4666666666666666,0.6977777777777778
69.3,-1.471111111111111,0.7
69.35,-1.4755555555555555,0.6977777777777778
69.4,-1.471111111111111,0.6933333333333334
69.45,-1.4622222222222223,0.6911111111111111
69.5,-1.471111111111111,0.6866666666666666
69.55,-1.48,0.6911111111111111
69.6,-1.4844444444444445,0.7
69.65,-1.4755555555555555,0.7044444444444444
69.7,-1.4844444444444445,0.7066666666666667
69.75,-1.48,0.7066666666666667
69.8,-1.4666666666666666,0.7044444444444444
69.85,-1.448888888888889,0.7088888888888889
69.9,-1.4222222222222223,0.6911111111111111
69.95,-1.431111111111111,0.7044444444444444
70.0,-1.431111111111111,0.7088888888888889
70.05,-1.431111111111111,0.7088888888888889
70.1,-1.4266666666666667,0.7022222222222222
70.15,-1.4177777777777778,0.7022222222222222
70.2,-1.4266666666666667,0.7111111111111111
70.25,-1.4222222222222223,0.7044444444444444
70.3,-1.4355555555555555,0.7133333333333334
70.35,-1.4444444444444444,0.7155555555555555
70.4,-1.4177777777777778,0.7155555555555555
70.45,-1.4266666666666667,0.7288888888888889
70.5,-1.4533333333333334,0.7444444444444445
70.55,-1.4666666666666666,0.7488888888888889
70.6,-1.448888888888889,0.7488888888888889
70.65,-1.4444444444444444,0.7555555555555555
70.7,-1.431111111111111,0.74
70.75,-1.4222222222222223,0.7422222222222222
70.8,-1.4133333333333333,0.7466666666666667
70.85,-1.4222222222222223,0.76
70.9,-1.4177777777777778,0.76
70.95,-1.4222222222222223,0.7622222222222222
71.0,-1.4177777777777778,0.7644444444444445
71.05,-1.4355555555555555,0.7733333333333333
71.1,-1.431111111111111,0.7777777777777778
71.15,-1.3955555555555557,0.7644444444444445
71.2,-1.3955555555555557,0.76
71.25,-1.3866666666666667,0.7555555555555555
71.3,-1.4088888888888889,0.7666666666666667
71.35,-1.4,0.76
71.4,-1.3955555555555557,0.7533333333333333
71.45,-1.3555555555555556,0.7422222222222222
71.5,-1.3688888888888888,0.74
71.55,-1.36,0.7333333333333333
71.6,-1.3777777777777778,0.7288888888888889
71.65,-1.4044444444444444,0.7355555555555555
71.7,-1.3866666666666667,0.7333333333333333
71.75,-1.4,0.7266666666666667
71.8,-1.3955555555555557,0.7311111111111112
71.85,-1.3911111111111112,0.74
71.9,-1.3688888888888888,0.7288888888888889
71.95,-1.3511111111111112,0.7244444444444444
72.0,-1.3866666666666667,0.7288888888888889
72.05,-1.4,0.7288888888888889
72.1,-1.3822222222222222,0.7266666666666667
72.15,-1.4,0.7377777777777778
72.2,-1.3822222222222222,0.7266666666666667
72.25,-1.3911111111111112,0.7222222222222222
72.3,-1.3911111111111112,0.7266666666666667
72.35,-1.3866666666666667,0.7133333333333334
72.4,-1.3777777777777778,0.7088888888888889
72.45,-1.3733333333333333,0.7111111111111111
72.5,-1.36,0.7022222222222222
72.55,-1.3555555555555556,0.7022222222222222
72.6,-1.3688888888888888,0.7044444444444444
72.65,-1.3866666666666667,0.7
72.7,-1.3911111111111112,0.6955555555555556
72.75,-1.4088888888888889,0.7088888888888889
72.8,-1.3955555555555557,0.6955555555555556
72.85,-1.4088888888888889,0.6977777777777778
72.9,-1.3866666666666667,0.6866666666666666
72.95,-1.3733333333333333,0.6844444444444444
73.0,-1.3688888888888888,0.6911111111111111
73.05,-1.3555555555555556,0.6955555555555556
73.1,-1.3511111111111112,0.6911111111111111
73.15,-1.3644444444444443,0.7
73.2,-1.3422222222222222,0.6911111111111111
73.25,-1.3644444444444443,0.7
73.3,-1.3866666666666667,0.6933333333333334
73.35,-1.3511111111111112,0.6733333333333333
73.4,-1.3555555555555556,0.6711111111111111
73.45,-1.36,0.6711111111111111
73.5,-1.3511111111111112,0.6666666666666666
73.55,-1.3333333333333333,0.6711111111111111
73.6,-1.3377777777777777,0.6711111111111111
73.65,-1.3555555555555556,0.6733333333333333
73.7,-1.3333333333333333,0.6644444444444444
73.75,-1.3333333333333333,0.6666666666666666
73.8,-1.3155555555555556,0.6711111111111111
73.85,-1.32,0.6844444444444444
73.9,-1.3155555555555556,0.68
73.95,-1.3288888888888888,0.6888888888888889
74.0,-1.3244444444444445,0.6822222222222222
74.05,-1.3244444444444445,0.6822222222222222
74.1,-1.36,0.6888888888888889
74.15,-1.3688888888888888,0.6911111111111111
74.2,-1.3822222222222222,0.6933333333333334
74.25,-1.3555555555555556,0.6888888888888889
74.3,-1.3733333333333333,0.6977777777777778
74.35,-1.3777777777777778,0.6977777777777778
74.4,-1.3822222222222222,0.6866666666666666
74.45,-1.3911111111111112,0.6911111111111111
74.5,-1.3466666666666667,0.6777777777777778
74.55,-1.3511111111111112,0.6711111111111111
74.6,-1.3422222222222222,0.66
74.65,-1.3377777777777777,0.6688888888888889
74.7,-1.3333333333333333,0.6622222222222223
74.75,-1.32,0.6644444444444444
74.8,-1.3333333333333333,0.6666666666666666
74.85,-1.3466666666666667,0.6777777777777778
74.9,-1.3333333333333333,0.6666666666666666
74.95,-1.3555555555555556,0.6711111111111111
75.0,-1.3511111111111112,0.6733333333333333
75.05,-1.3466666666666667,0.6844444444444444
75.1,-1.3511111111111112,0.6777777777777778
75.15,-1.3466666666666667,0.6688888888888889
75.2,-1.3555555555555556,0.6822222222222222
75.25,-1.3377777777777777,0.6688888888888889
75.3,-1.3333333333333333,0.6666666666666666
75.35,-1.3466666666666667,0.6844444444444444
75.4,-1.3377777777777777,0.6866666666666666
75.45,-1.3333333333333333,0.6844444444444444
75.5,-1.3377777777777777,0.6777777777777778
75.55,-1.3333333333333333,0.6666666666666666
75.6,-1.3288888888888888,0.6644444444444444
75.65,-1.3377777777777777,0.6711111111111111
75.7,-1.3377777777777777,0.6755555555555556
75.75,-1.36,0.68
75.8,-1.3777777777777778,0.6866666666666666
75.85,-1.3822222222222222,0.6911111111111111
75.9,-1.3822222222222222,0.6888888888888889
75.95,-1.3911111111111112,0.6911111111111111
76.0,-1.3777777777777778,0.6866666666666666
76.05,-1.3955555555555557,0.6933333333333334
76.1,-1.3777777777777778,0.6844444444444444
76.15,-1.3644444444444443,0.68
76.2,-1.3644444444444443,0.6844444444444444
76.25,-1.3644444444444443,0.6822222222222222
76.3,-1.3466666666666667,0.6755555555555556
76.35,-1.3333333333333333,0.6688888888888889
76.4,-1.32,0.66
76.45,-1.3244444444444445,0.6622222222222223
76.5,-1.3155555555555556,0.6533333333333333
76.55,-1.3155555555555556,0.6466666666666666
76.6,-1.3155555555555556,0.6422222222222222
76.65,-1.3244444444444445,0.64
76.7,-1.3066666666666666,0.6288888888888889
76.75,-1.3066666666666666,0.6266666666666667
76.8,-1.271111111111111,0.6111111111111112
76.85,-1.2577777777777779,0.6088888888888889
76.9,-1.2355555555555555,0.6
76.95,-1.208888888888889,0.5933333333333334
77.0,-1.1955555555555555,0.5911111111111111
77.05,-1.2,0.5888888888888889
77.1,-1.1955555555555555,0.5933333333333334
77.15,-1.2,0.5933333333333334
77.2,-1.24,0.6111111111111112
77.25,-1.2355555555555555,0.5977777777777777
77.3,-1.2533333333333334,0.6066666666666667
77.35,-1.2533333333333334,0.6022222222222222
77.4,-1.248888888888889,0.5933333333333334
77.45,-1.271111111111111,0.5955555555555555
77.5,-1.2933333333333332,0.6044444444444445
77.55,-1.2844444444444445,0.6088888888888889
77.6,-1.2666666666666666,0.6022222222222222
77.65,-1.2755555555555556,0.6044444444444445
77.7,-1.2622222222222221,0.5955555555555555
77.75,-1.2622222222222221,0.5911111111111111
77.8,-1.2666666666666666,0.5844444444444444
77.85,-1.248888888888889,0.5822222222222222
77.9,-1.2444444444444445,0.5688888888888889
77.95,-1.248888888888889,0.5688888888888889
78.0,-1.2577777777777779,0.5733333333333334
78.05,-1.2622222222222221,0.5777777777777777
78.1,-1.271111111111111,0.5933333333333334
78.15,-1.2977777777777777,0.6022222222222222
78.2,-1.2933333333333332,0.6022222222222222
78.25,-1.3066666666666666,0.6
78.3,-1.2933333333333332,0.6044444444444445
78.35,-1.3022222222222222,0.62
78.4,-1.3022222222222222,0.6088888888888889
78.45,-1.2977777777777777,0.6177777777777778
78.5,-1.3111111111111111,0.6244444444444445
78.55,-1.28,0.6222222222222222
78.6,-1.2755555555555556,0.6266666666666667
78.65,-1.2844444444444445,0.6311111111111111
78.7,-1.3022222222222222,0.6288888888888889
78.75,-1.3022222222222222,0.6244444444444445
78.8,-1.2977777777777777,0.6222222222222222
78.85,-1.3066666666666666,0.6288888888888889
78.9,-1.3022222222222222,0.6155555555555555
78.95,-1.288888888888889,0.6
79.0,-1.288888888888889,0.6022222222222222
79.05,-1.3022222222222222,0.6022222222222222
79.1,-1.3022222222222222,0.6044444444444445
79.15,-1.3155555555555556,0.6044444444444445
79.2,-1.3511111111111112,0.6266666666666667
79.25,-1.3688888888888888,0.6288888888888889
79.3,-1.3777777777777778,0.64
79.35,-1.3777777777777778,0.64
79.4,-1.3822222222222222,0.6377777777777778
79.45,-1.3911111111111112,0.6377777777777778
79.5,-1.3822222222222222,0.6266666666666667
79.55,-1.3688888888888888,0.6288888888888889
79.6,-1.3644444444444443,0.6222222222222222
79.65,-1.3288888888888888,0.6066666666666667
79.7,-1.3422222222222222,0.6088888888888889
79.75,-1.36,0.6177777777777778
79.8,-1.3777777777777778,0.6222222222222222
79.85,-1.36,0.6111111111111112
79.9,-1.3466666666666667,0.6111111111111112
79.95,-1.3422222222222222,0.6
80.0,-1.3511111111111112,0.6022222222222222
80.05,-1.3244444444444445,0.5933333333333334
80.1,-1.32,0.5844444444444444
80.15,-1.3022222222222222,0.5866666666666667
80.2,-1.2977777777777777,0.5977777777777777
80.25,-1.3066666666666666,0.6111111111111112
80.3,-1.3333333333333333,0.6222222222222222
80.35,-1.3422222222222222,0.6355555555555555
80.4,-1.3511111111111112,0.6377777777777778
80.45,-1.3244444444444445,0.6288888888888889
80.5,-1.3066666666666666,0.6266666666666667
80.55,-1.3111111111111111,0.6288888888888889
80.6,-1.3244444444444445,0.64
80.65,-1.3288888888888888,0.6377777777777778
80.7,-1.2933333333333332,0.62
80.75,-1.3022222222222222,0.6177777777777778
80.8,-1.32,0.6266666666666667
80.85,-1.3377777777777777,0.6288888888888889
80.9,-1.3377777777777777,0.62
80.95,-1.3511111111111112,0.62
81.0,-1.36,0.62
81.05,-1.3822222222222222,0.6244444444444445
81.1,-1.3688888888888888,0.6222222222222222
81.15,-1.3866666666666667,0.6266666666666667
81.2,-1.3955555555555557,0.6288888888888889
81.25,-1.4044444444444444,0.6288888888888889
81.3,-1.4088888888888889,0.6377777777777778
81.35,-1.4,0.6311111111111111
81.4,-1.4088888888888889,0.6288888888888889
81.45,-1.3822222222222222,0.6311111111111111
81.5,-1.3955555555555557,0.6355555555555555
81.55,-1.3911111111111112,0.6377777777777778
81.6,-1.3777777777777778,0.64
81.65,-1.3777777777777778,0.6355555555555555
81.7,-1.3777777777777778,0.64
81.75,-1.4,0.64
81.8,-1.3911111111111112,0.6444444444444445
81.85,-1.3866666666666667,0.6444444444444445
81.9,-1.3911111111111112,0.6422222222222222
81.95,-1.3955555555555557,0.6466666666666666
82.0,-1.4,0.6511111111111111
82.05,-1.4044444444444444,0.6444444444444445
82.1,-1.3777777777777778,0.6333333333333333
82.15,-1.3911111111111112,0.64
82.2,-1.36,0.6355555555555555
82.25,-1.3511111111111112,0.6311111111111111
82.3,-1.3422222222222222,0.6244444444444445
82.35,-1.3511111111111112,0.6333333333333333
82.4,-1.3511111111111112,0.6333333333333333
82.45,-1.3422222222222222,0.6311111111111111
82.5,-1.36,0.6355555555555555
82.55,-1.4044444444444444,0.6533333333333333
82.6,-1.3955555555555557,0.6555555555555556
82.65,-1.4044444444444444,0.6533333333333333
82.7,-1.4088888888888889,0.6555555555555556
82.75,-1.4044444444444444,0.6488888888888888
82.8,-1.3866666666666667,0.6466666666666666
82.85,-1.4,0.6577777777777778
82.9,-1.4,0.6644444444444444
82.95,-1.3955555555555557,0.6644444444444444
83.0,-1.4044444444444444,0.6644444444444444
83.05,-1.3955555555555557,0.6555555555555556
83.1,-1.4177777777777778,0.6555555555555556
83.15,-1.431111111111111,0.6555555555555556
83.2,-1.4044444444444444,0.6533333333333333
83.25,-1.3911111111111112,0.6466666666666666
83.3,-1.4,0.6533333333333333
83.35,-1.4044444444444444,0.6511111111111111
83.4,-1.4222222222222223,0.6488888888888888
83.45,-1.4266666666666667,0.6422222222222222
83.5,-1.4133333333333333,0.6466666666666666
83.55,-1.3911111111111112,0.6466666666666666
83.6,-1.3777777777777778,0.6466666666666666
83.65,-1.3866666666666667,0.6488888888888888
83.7,-1.3777777777777778,0.6422222222222222
83.75,-1.3822222222222222,0.6466666666666666
83.8,-1.3688888888888888,0.6422222222222222
83.85,-1.3777777777777778,0.6466666666666666
83.9,-1.3644444444444443,0.6488888888888888
83.95,-1.3822222222222222,0.6533333333333333
84.0,-1.3688888888888888,0.6466666666666666
84.05,-1.36,0.6533333333333333
84.1,-1.3822222222222222,0.6577777777777778
84.15,-1.3688888888888888,0.6466666666666666
84.2,-1.3555555555555556,0.6422222222222222
84.25,-1.3644444444444443,0.6466666666666666
84.3,-1.36,0.6488888888888888
84.35,-1.3333333333333333,0.6466666666666666
84.4,-1.3422222222222222,0.6511111111111111
84.45,-1.3466666666666667,0.6488888888888888
84.5,-1.3422222222222222,0.6488888888888888
84.55,-1.3466666666666667,0.6488888888888888
84.6,-1.32,0.6311111111111111
84.65,-1.3155555555555556,0.6288888888888889
84.7,-1.3288888888888888,0.6377777777777778
84.75,-1.3377777777777777,0.6288888888888889
84.8,-1.3333333333333333,0.62
84.85,-1.3466666666666667,0.6288888888888889
84.9,-1.3333333333333333,0.6155555555555555
84.95,-1.3466666666666667,0.6177777777777778
85.0,-1.3333333333333333,0.6222222222222222
85.05,-1.3422222222222222,0.6177777777777778
85.1,-1.3422222222222222,0.62
85.15,-1.3333333333333333,0.6244444444444445
85.2,-1.3466666666666667,0.62
85.25,-1.3422222222222222,0.6266666666666667
85.3,-1.3511111111111112,0.6333333333333333
85.35,-1.3644444444444443,0.6511111111111111
85.4,-1.3733333333333333,0.6488888888888888
85.45,-1.3466666666666667,0.6466666666666666
85.5,-1.3511111111111112,0.6444444444444445
85.55,-1.3466666666666667,0.6488888888888888
85.6,-1.3466666666666667,0.6488888888888888
85.65,-1.3511111111111112,0.6555555555555556
85.7,-1.3555555555555556,0.6644444444444444
85.75,-1.36,0.6644444444444444
85.8,-1.3733333333333333,0.6644444444444444
85.85,-1.3688888888888888,0.6555555555555556
85.9,-1.4044444444444444,0.6622222222222223
85.95,-1.3822222222222222,0.66
86.0,-1.3777777777777778,0.6577777777777778
86.05,-1.3466666666666667,0.6355555555555555
86.1,-1.36,0.6333333333333333
86.15,-1.3422222222222222,0.6222222222222222
86.2,-1.3377777777777777,0.62
86.25,-1.3466666666666667,0.6222222222222222
86.3,-1.3333333333333333,0.6177777777777778
86.35,-1.32,0.6044444444444445
86.4,-1.32,0.5933333333333334
86.45,-1.3288888888888888,0.5866666666666667
86.5,-1.3111111111111111,0.5866666666666667
86.55,-1.3333333333333333,0.5933333333333334
86.6,-1.3288888888888888,0.5977777777777777
86.65,-1.3377777777777777,0.5955555555555555
86.7,-1.3377777777777777,0.6066666666666667
86.75,-1.3377777777777777,0.6066666666666667
86.8,-1.3288888888888888,0.6044444444444445
86.85,-1.3111111111111111,0.6022222222222222
86.9,-1.3066666666666666,0.6111111111111112
86.95,-1.2977777777777777,0.6066666666666667
87.0,-1.2844444444444445,0.6044444444444445
87.05,-1.288888888888889,0.6088888888888889
87.1,-1.3022222222222222,0.6111111111111112
87.15,-1.3066666666666666,0.6155555555555555
87.2,-1.3022222222222222,0.6155555555555555
87.25,-1.3022222222222222,0.6133333333333333
87.3,-1.2977777777777777,0.6133333333333333
87.35,-1.3155555555555556,0.6222222222222222
87.4,-1.2977777777777777,0.6177777777777778
87.45,-1.28,0.6133333333333333
87.5,-1.2933333333333332,0.6155555555555555
87.55,-1.3066666666666666,0.6155555555555555
87.6,-1.3066666666666666,0.6244444444444445
87.65,-1.288888888888889,0.6222222222222222
87.7,-1.3288888888888888,0.6244444444444445
87.75,-1.3288888888888888,0.6311111111111111
87.8,-1.3288888888888888,0.6244444444444445
87.85,-1.3066666666666666,0.6088888888888889
87.9,-1.3066666666666666,0.6133333333333333
87.95,-1.2977777777777777,0.6088888888888889
88.0,-1.3022222222222222,0.6044444444444445
88.05,-1.2977777777777777,0.6088888888888889
88.1,-1.32,0.6222222222222222
88.15,-1.3377777777777777,0.6266666666666667
88.2,-1.3555555555555556,0.6355555555555555
88.25,-1.3422222222222222,0.62
88.3,-1.3244444444444445,0.62
88.35,-1.3066666666666666,0.6266666666666667
88.4,-1.3022222222222222,0.6311111111111111
88.45,-1.3066666666666666,0.6333333333333333
88.5,-1.3377777777777777,0.64
88.55,-1.3466666666666667,0.6622222222222223
88.6,-1.3422222222222222,0.6688888888888889
88.65,-1.3644444444444443,0.6777777777777778
88.7,-1.36,0.6822222222222222
88.75,-1.3466666666666667,0.6711111111111111
88.8,-1.3644444444444443,0.68
88.85,-1.3688888888888888,0.6755555555555556
88.9,-1.3733333333333333,0.6733333333333333
88.95,-1.3733333333333333,0.6755555555555556
89.0,-1.3911111111111112,0.6822222222222222
89.05,-1.4,0.6888888888888889
89.1,-1.4,0.6933333333333334
89.15,-1.4,0.6933333333333334
89.2,-1.4088888888888889,0.6933333333333334
89.25,-1.4,0.6888888888888889
89.3,-1.4,0.6888888888888889
89.35,-1.4088888888888889,0.6977777777777778
89.4,-1.4266666666666667,0.6977777777777778
89.45,-1.4222222222222223,0.6955555555555556
89.5,-1.4177777777777778,0.6933333333333334
89.55,-1.4088888888888889,0.6911111111111111
89.6,-1.4266666666666667,0.6933333333333334
89.65,-1.448888888888889,0.6977777777777778
89.7,-1.48,0.6955555555555556
89.75,-1.48,0.6911111111111111
89.8,-1.4622222222222223,0.6911111111111111
89.85,-1.4577777777777778,0.6888888888888889
89.9,-1.4577777777777778,0.6911111111111111
89.95,-1.4533333333333334,0.6911111111111111
90.0,-1.4622222222222223,0.6911111111111111
90.05,-1.4622222222222223,0.6844444444444444
90.1,-1.431111111111111,0.6777777777777778
90.15,-1.4044444444444444,0.6688888888888889
90.2,-1.4,0.6644444444444444
90.25,-1.3911111111111112,0.6622222222222223
90.3,-1.4133333333333333,0.6755555555555556
90.35,-1.4355555555555555,0.68
90.4,-1.4222222222222223,0.6733333333333333
90.45,-1.4222222222222223,0.6711111111111111
90.5,-1.4044444444444444,0.6644444444444444
90.55,-1.4,0.6533333333333333
90.6,-1.4088888888888889,0.6511111111111111
90.65,-1.4133333333333333,0.6488888888888888
90.7,-1.4044444444444444,0.6422222222222222
90.75,-1.3911111111111112,0.6422222222222222
90.8,-1.3866666666666667,0.6422222222222222
90.85,-1.4044444444444444,0.6555555555555556
90.9,-1.4133333333333333,0.6466666666666666
90.95,-1.4222222222222223,0.6511111111111111
91.0,-1.4355555555555555,0.66
91.05,-1.44,0.6666666666666666
91.1,-1.4577777777777778,0.6644444444444444
91.15,-1.44,0.6555555555555556
91.2,-1.448888888888889,0.6555555555555556
91.25,-1.448888888888889,0.6577777777777778
91.3,-1.44,0.6488888888888888
91.35,-1.44,0.6466666666666666
91.4,-1.448888888888889,0.6533333333333333
91.45,-1.448888888888889,0.6577777777777778
91.5,-1.4577777777777778,0.66
91.55,-1.4533333333333334,0.6622222222222223
91.6,-1.4266666666666667,0.6622222222222223
91.65,-1.4355555555555555,0.6533333333333333
91.7,-1.4266666666666667,0.6577777777777778
91.75,-1.4355555555555555,0.6644444444444444
91.8,-1.44,0.6577777777777778
91.85,-1.4444444444444444,0.6644444444444444
91.9,-1.4355555555555555,0.66
91.95,-1.4266666666666667,0.6622222222222223
92.0,-1.431111111111111,0.6644444444444444
92.05,-1.4266666666666667,0.6622222222222223
92.1,-1.431111111111111,0.6644444444444444
92.15,-1.4266666666666667,0.6688888888888889
92.2,-1.4222222222222223,0.6644444444444444
92.25,-1.4266666666666667,0.6577777777777778
92.3,-1.3911111111111112,0.6466666666666666
92.35,-1.3733333333333333,0.6422222222222222
92.4,-1.36,0.6333333333333333
92.45,-1.3511111111111112,0.64
92.5,-1.3644444444444443,0.6311111111111111
92.55,-1.36,0.6311111111111111
92.6,-1.3777777777777778,0.6466666666666666
92.65,-1.4,0.6644444444444444
92.7,-1.3955555555555557,0.6688888888888889
92.75,-1.4133333333333333,0.6688888888888889
92.8,-1.431111111111111,0.6755555555555556
92.85,-1.431111111111111,0.6755555555555556
92.9,-1.44,0.6644444444444444
92.95,-1.4222222222222223,0.6622222222222223
93.0,-1.3911111111111112,0.6622222222222223
93.05,-1.3822222222222222,0.6666666666666666
93.1,-1.4088888888888889,0.6688888888888889
93.15,-1.4133333333333333,0.6777777777777778
93.2,-1.3866666666666667,0.6755555555555556
93.25,-1.3911111111111112,0.6822222222222222
93.3,-1.3911111111111112,0.6844444444444444
93.35,-1.4088888888888889,0.6955555555555556
93.4,-1.4088888888888889,0.6977777777777778
93.45,-1.4088888888888889,0.7044444444444444
93.5,-1.431111111111111,0.7133333333333334
93.55,-1.44,0.7177777777777777
93.6,-1.4266666666666667,0.7111111111111111
93.65,-1.4222222222222223,0.7133333333333334
93.7,-1.4222222222222223,0.7111111111111111
93.75,-1.4266666666666667,0.7111111111111111
93.8,-1.44,0.7288888888888889
93.85,-1.4,0.7155555555555555
93.9,-1.3911111111111112,0.7066666666666667
93.95,-1.4,0.7111111111111111
94.0,-1.4044444444444444,0.7155555555555555
94.05,-1.3955555555555557,0.7111111111111111
94.1,-1.4,0.7066666666666667
94.15,-1.4088888888888889,0.7111111111111111
94.2,-1.4044444444444444,0.7066666666666667
94.25,-1.3866666666666667,0.7066666666666667
94.3,-1.4044444444444444,0.7155555555555555
94.35,-1.4133333333333333,0.7133333333333334
94.4,-1.44,0.7177777777777777
94.45,-1.4266666666666667,0.7088888888888889
94.5,-1.4266666666666667,0.7222222222222222
94.55,-1.4222222222222223,0.7244444444444444
94.6,-1.4577777777777778,0.7355555555555555
94.65,-1.4666666666666666,0.7422222222222222
94.7,-1.48,0.7444444444444445
94.75,-1.4844444444444445,0.7466666666666667
94.8,-1.5022222222222221,0.7533333333333333
