x,precision,method,value
0.71349999999999991,double,direct,3.7260292772026939e-06
0.71349999999999991,double,expanded,3.7260292716570498e-06
0.71349999999999991,double,horner,3.7260292794494276e-06
0.713500000000000000000000000000000001,quad,direct,3.72602927720268335884216079003906281e-06
0.713500000000000000000000000000000001,quad,expanded,3.72602927720268335884216079065913902e-06
0.713500000000000000000000000000000001,quad,horner,3.72602927720268335884216078768598467e-06
0.713750005,float,direct,3.69364261e-06
0.713750005,float,expanded,6.34789467e-06
0.713750005,float,horner,2.20537186e-06
0.71375,double,direct,3.6936433062983227e-06
0.71375,double,expanded,3.6936433070941521e-06
0.71375,double,horner,3.6936433004397529e-06
0.713749999999999999999999999999999996,quad,direct,3.69364330629832255503349937498569554e-06
0.713749999999999999999999999999999996,quad,expanded,3.69364330629832255503349937834325675e-06
0.713749999999999999999999999999999996,quad,horner,3.69364330629832255503349937702519844e-06
0.713999987,float,direct,3.66151266e-06
0.713999987,float,expanded,4.01586294e-06
0.713999987,float,horner,3.9935112e-06
0.71399999999999997,double,direct,3.6615108996515994e-06
0.71399999999999997,double,expanded,3.6615109033077964e-06
0.71399999999999997,double,horner,3.6615109044735306e-06
0.713999999999999999999999999999999992,quad,direct,3.66151089965159483110297600000000142e-06
0.713999999999999999999999999999999992,quad,expanded,3.66151089965159483110297600447060039e-06
0.713999999999999999999999999999999992,quad,horner,3.66151089965159483110297599656225056e-06
0.714249969,float,direct,3.62963419e-06
0.714249969,float,expanded,3.70666385e-06
0.714249969,float,horner,3.9935112e-06
0.71424999999999994,double,direct,3.6296302910420817e-06
0.71424999999999994,double,expanded,3.6296302915045375e-06
0.71424999999999994,double,horner,3.6296302960980853e-06
0.714249999999999999999999999999999987,quad,direct,3.6296302910420746558075265953531287e-06
0.714249999999999999999999999999999987,quad,expanded,3.62963029104207465580752659320006754e-06
0.714249999999999999999999999999999987,quad,horner,3.62963029104207465580752659930285805e-06
0.71450001,float,direct,3.59799833e-06
0.71450001,float,expanded,7.71135092e-07
0.71450001,float,horner,3.4570694e-06
0.71449999999999991,double,direct,3.5979997250236312e-06
0.71449999999999991,double,expanded,3.5979997285370824e-06
0.71449999999999991,double,horner,3.5979997269341979e-06
0.714499999999999999999999999999999982,quad,direct,3.59799972502362075006473261816406431e-06
0.714499999999999999999999999999999982,quad,expanded,3.59799972502362075006473261765643112e-06
0.714499999999999999999999999999999982,quad,horner,3.59799972502362075006473261675966999e-06
0.714749992,float,direct,3.56661872e-06
0.714749992,float,expanded,-8.94069672e-08
0.714749992,float,horner,3.9935112e-06
0.71475,double,direct,3.5666174568679912e-06
0.71475,double,expanded,3.5666174527590466e-06
0.71475,double,horner,3.5666174611481694e-06
0.714749999999999999999999999999999978,quad,direct,3.56661745686799101978073327388859043e-06
0.714749999999999999999999999999999978,quad,expanded,3.5666174568679910197807332700845041e-06
0.714749999999999999999999999999999978,quad,horner,3.56661745686799101978073327123404354e-06
0.714999974,float,direct,3.53548535e-06
0.714999974,float,expanded,2.02655792e-06
0.714999974,float,horner,2.68220901e-06
0.71499999999999997,double,direct,3.5354817525087074e-06
0.71499999999999997,double,expanded,3.5354817524285709e-06
0.71499999999999997,double,horner,3.535481758243364e-06
0.714999999999999999999999999999999973,quad,direct,3.5354817525087036035156250000000029e-06
0.714999999999999999999999999999999973,quad,expanded,3.53548175250870360351562500506566503e-06
0.714999999999999999999999999999999973,quad,horner,3.53548175250870360351562500312769802e-06
0.715250015,float,direct,3.50458913e-06
0.715250015,float,expanded,4.50387597e-06
0.715250015,float,horner,3.57627869e-06
0.71524999999999994,double,direct,3.5045908884851503e-06
0.71524999999999994,double,expanded,3.5045908911776613e-06
0.71524999999999994,double,horner,3.5045908882702648e-06
0.715249999999999999999999999999999968,quad,direct,3.50459088848514317482271384296513034e-06
0.715249999999999999999999999999999968,quad,expanded,3.50459088848514317482271383347605688e-06
0.715249999999999999999999999999999968,quad,horner,3.50459088848514317482271384314783632e-06
0.715499997,float,direct,3.47394348e-06
0.715499997,float,expanded,5.50970435e-06
0.715499997,float,horner,2.08616257e-06
0.71549999999999991,double,direct,3.4739431518869221e-06
0.71549999999999991,double,expanded,3.4739431462246784e-06
0.71549999999999991,double,horner,3.4739431498120865e-06
0.715499999999999999999999999999999964,quad,direct,3.47394315188691164135464336035156732e-06
0.715499999999999999999999999999999964,quad,expanded,3.47394315188691164135464335700153883e-06
0.715499999999999999999999999999999964,quad,horner,3.47394315188691164135464335774181815e-06
0.715749979,float,direct,3.4435393e-06
0.715749979,float,expanded,6.97001815e-06
0.715749979,float,horner,2.14576721e-06
0.71575,double,direct,3.4435368402984228e-06
0.71575,double,expanded,3.4435368433533009e-06
0.71575,double,horner,3.4435368397867094e-06
0.715749999999999999999999999999999959,quad,direct,3.44353684029842238508212729916477755e-06
0.715749999999999999999999999999999959,quad,expanded,3.44353684029842238508212729736237516e-06
0.715749999999999999999999999999999959,quad,horner,3.44353684029842238508212730059432635e-06
0.715999961,float,direct,3.41337477e-06
0.715999961,float,expanded,4.57838178e-06
0.715999961,float,horner,1.13248825e-06
0.71599999999999997,double,direct,3.4133702617437413e-06
0.71599999999999997,double,expanded,3.4133702599692395e-06
0.71599999999999997,double,horner,3.4133702568883706e-06
0.715999999999999999999999999999999955,quad,direct,3.41337026174373719021977600000000508e-06
0.715999999999999999999999999999999955,quad,expanded,3.4133702617437371902197760002104509e-06
0.715999999999999999999999999999999955,quad,horner,3.41337026174373719021977600410444051e-06
0.716250002,float,direct,3.38344148e-06
0.716250002,float,expanded,6.89923763e-06
0.716250002,float,horner,3.69548798e-06
0.71624999999999994,double,direct,3.3834417346316524e-06
0.71624999999999994,double,expanded,3.3834417355674273e-06
0.71624999999999994,double,horner,3.3834417350053769e-06
0.71624999999999999999999999999999995,quad,direct,3.38344173463164500769832171499729779e-06
0.71624999999999999999999999999999995,quad,expanded,3.38344173463164500769832171238070283e-06
0.71624999999999999999999999999999995,quad,horner,3.38344173463164500769832171832701154e-06
0.716499984,float,direct,3.35375171e-06
0.716499984,float,expanded,4.69014049e-06
0.716499984,float,horner,2.50339508e-06
0.71649999999999991,double,direct,3.3537495877009928e-06
0.71649999999999991,double,expanded,3.3537495846003296e-06
0.71649999999999991,double,horner,3.3537495842672627e-06
0.716499999999999999999999999999999945,quad,direct,3.35374958770098170726342426660156877e-06
0.716499999999999999999999999999999945,quad,expanded,3.35374958770098170726342426692182229e-06
0.716499999999999999999999999999999945,quad,horner,3.35374958770098170726342426959405009e-06
0.716749966,float,direct,3.32429568e-06
0.716749966,float,expanded,7.07432628e-06
0.716749966,float,horner,2.20537186e-06
0.71675,double,direct,3.3242921599661911e-06
0.71675,double,expanded,3.324292157512454e-06
0.71675,double,horner,3.324292162876219e-06
0.716749999999999999999999999999999941,quad,direct,3.3242921599661899705181781744470674e-06
0.716749999999999999999999999999999941,quad,expanded,3.32429215996618997051817817289428271e-06
0.716749999999999999999999999999999941,quad,horner,3.32429215996618997051817817178687299e-06
0.717000008,float,direct,3.29506679e-06
0.717000008,float,expanded,2.49221921e-06
0.717000008,float,horner,5.54323196e-06
0.71699999999999997,double,direct,3.2950678006631219e-06
0.71699999999999997,double,expanded,3.2950677874288292e-06
0.71699999999999997,double,horner,3.2950677980592147e-06
0.716999999999999999999999999999999936,quad,direct,3.29506780066311848045944900000000803e-06
0.716999999999999999999999999999999936,quad,expanded,3.29506780066311848045944900100987045e-06
0.716999999999999999999999999999999936,quad,horner,3.29506780066311848045944899463022751e-06
0.71724999,float,direct,3.26607619e-06
0.71724999,float,expanded,4.55975533e-06
0.71724999,float,horner,2.98023224e-06
0.71724999999999994,double,direct,3.2660748691950659e-06
0.71724999999999994,double,expanded,3.2660748659901762e-06
0.71724999999999994,double,horner,3.2660748648938309e-06
0.717249999999999999999999999999999931,quad,direct,3.26607486919505956528724366359806823e-06
0.717249999999999999999999999999999931,quad,expanded,3.26607486919505956528724366372822631e-06
0.717249999999999999999999999999999931,quad,horner,3.26607486919505956528724366125461004e-06
0.717499971,float,direct,3.23731547e-06
0.717499971,float,expanded,3.50922346e-06
0.717499971,float,horner,2.08616257e-06
0.71749999999999992,double,direct,3.2373117350790339e-06
0.71749999999999992,double,expanded,3.2373117368339477e-06
0.71749999999999992,double,horner,3.2373117342388014e-06
0.717499999999999999999999999999999927,quad,direct,3.23731173507902445649147033691407129e-06
0.717499999999999999999999999999999927,quad,expanded,3.23731173507902445649147033340569746e-06
0.717499999999999999999999999999999927,quad,horner,3.23731173507902445649147033348995689e-06
0.717750013,float,direct,3.20877552e-06
0.717750013,float,expanded,-1.11758709e-07
0.717750013,float,horner,1.96695328e-06
0.71775,double,direct,3.2087767778922552e-06
0.71775,double,expanded,3.2087767785765609e-06
0.71775,double,horner,3.2087767801725064e-06
0.717749999999999999999999999999999922,quad,direct,3.20877677789225532344167166633702227e-06
0.717749999999999999999999999999999922,quad,expanded,3.2087767778922553234416716693899475e-06
0.717749999999999999999999999999999922,quad,horner,3.20877677789225532344167166863763112e-06
0.717999995,float,direct,3.18046887e-06
0.717999995,float,expanded,1.53854489e-06
0.717999995,float,horner,2.92062759e-06
0.71799999999999997,double,direct,3.1804683872189763e-06
0.71799999999999997,double,expanded,3.180468376946799e-06
0.71799999999999997,double,horner,3.1804683846559101e-06
0.717999999999999999999999999999999918,quad,direct,3.18046838721897324892262400000000896e-06
0.717999999999999999999999999999999918,quad,expanded,3.18046838721897324892262399405925593e-06
0.717999999999999999999999999999999918,quad,horner,3.18046838721897324892262400158843831e-06
0.718249977,float,direct,3.15238754e-06
0.718249977,float,expanded,5.90085983e-06
0.718249977,float,horner,2.74181366e-06
0.71824999999999994,double,direct,3.152384962597367e-06
0.71824999999999994,double,expanded,3.1523849713319119e-06
0.71824999999999994,double,horner,3.1523849646220015e-06
0.718250000000000000000000000000000009,quad,direct,3.15238496259736131227208843388461974e-06
0.718250000000000000000000000000000009,quad,expanded,3.15238496259736131227208843594796865e-06
0.718250000000000000000000000000000009,quad,horner,3.15238496259736131227208843946880933e-06
0.718500018,float,direct,3.12452289e-06
0.718500018,float,expanded,4.32133675e-06
0.718500018,float,horner,5.42402267e-06
0.71849999999999992,double,direct,3.1245249134667905e-06
0.71849999999999992,double,expanded,3.124524916318927e-06
0.71849999999999992,double,horner,3.1245249164646438e-06
0.718500000000000000000000000000000005,quad,direct,3.12452491346678194898648032128906153e-06
0.718500000000000000000000000000000005,quad,expanded,3.12452491346678194898648032513662719e-06
0.718500000000000000000000000000000005,quad,horner,3.12452491346678194898648031831763148e-06
0.71875,float,direct,3.09688653e-06
0.71875,float,expanded,1.79558992e-06
0.71875,float,horner,9.53674316e-07
0.71875,double,direct,3.0968866591152278e-06
0.71875,double,expanded,3.0968866591152278e-06
0.71875,double,horner,3.0968866591152278e-06
0.71875,quad,direct,3.09688665911522775786579586565494537e-06
0.71875,quad,expanded,3.09688665911522775786579586565494537e-06
0.71875,quad,horner,3.09688665911522775786579586565494537e-06
0.718999982,float,direct,3.06947049e-06
0.718999982,float,expanded,7.8342855e-06
0.718999982,float,horner,5.54323196e-06
0.71899999999999997,double,direct,3.0694686286270082e-06
0.71899999999999997,double,expanded,3.0694686265000937e-06
0.71899999999999997,double,horner,3.0694686271592886e-06
0.718999999999999999999999999999999995,quad,direct,3.06946862862700492897080100000000115e-06
0.718999999999999999999999999999999995,quad,expanded,3.06946862862700492897080099471608829e-06
0.718999999999999999999999999999999995,quad,horner,3.0694686286270049289708009993082275e-06
0.719249964,float,direct,3.04227274e-06
0.719249964,float,expanded,7.4505806e-07
0.719249964,float,horner,8.34465027e-07
0.71924999999999994,double,direct,3.0422692608306542e-06
0.71924999999999994,double,expanded,3.0422692584852751e-06
0.71924999999999994,double,horner,3.0422692599563206e-06
0.719249999999999999999999999999999991,quad,direct,3.04226926083064846786325240769290973e-06
0.719249999999999999999999999999999991,quad,expanded,3.04226926083064846786325241090415495e-06
0.719249999999999999999999999999999991,quad,horner,3.04226926083064846786325240687173913e-06
0.719500005,float,direct,3.01528667e-06
0.719500005,float,expanded,1.78068876e-06
0.719500005,float,horner,5.90085983e-06
0.71949999999999992,double,direct,3.0152870042470774e-06
0.71949999999999992,double,expanded,3.0152870004532262e-06
0.71949999999999992,double,horner,3.0152870040822677e-06
0.719499999999999999999999999999999986,quad,direct,3.0152870042470683937937867197265637e-06
0.719499999999999999999999999999999986,quad,expanded,3.01528700424706839379378671838433613e-06
0.719499999999999999999999999999999986,quad,horner,3.01528700424706839379378672000332099e-06
